,trackName,artistName,trackID,trackURI,duration (min),popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
531,Miss Summer,ODIE,58VNpcJpI5dEKxYByCkbXc,spotify:track:58VNpcJpI5dEKxYByCkbXc,2.71,70,0.589,0.527,0,-9.962,0.0342,0.599,0.000111,0.0853,0.132,133.981
532,CAN YOU HEAR THE MOON,Grady,7pcANiSH8mEKLUIPAxiSDr,spotify:track:7pcANiSH8mEKLUIPAxiSDr,3.04,61,0.343,0.503,6,-6.018,0.0623,0.0242,0.00184,0.42,0.5,146.11
533,AMAZING,Rex Orange County,6FtIK0IkmG33lKbc1pyAlZ,spotify:track:6FtIK0IkmG33lKbc1pyAlZ,3.49,79,0.719,0.461,8,-8.191,0.0454,0.279,0.0,0.0875,0.548,123.915
534,Slow,Hauskey,4pieC53Jx9LsVLnoPSGMMk,spotify:track:4pieC53Jx9LsVLnoPSGMMk,2.46,47,0.568,0.78,10,-4.988,0.0809,0.238,0.0,0.856,0.86,199.785
535,striptease,carwash,62C8Bd6EgEOofLZ1COjF3n,spotify:track:62C8Bd6EgEOofLZ1COjF3n,2.68,58,0.693,0.575,8,-8.887,0.0727,0.124,0.946,0.102,0.728,130.033
536,C'est la vie,Ethan Surman,0EYAj4bb4v3r4S3lXBJ37r,spotify:track:0EYAj4bb4v3r4S3lXBJ37r,2.86,56,0.72,0.567,10,-6.92,0.109,0.0998,0.0,0.0975,0.461,80.075
537,Hot Rod,Dayglow,5euumi7eqEgmxvCIJw2pSp,spotify:track:5euumi7eqEgmxvCIJw2pSp,3.4,61,0.707,0.768,7,-7.072,0.0323,0.0279,0.000292,0.169,0.832,139.985
538,Bad Texter,Ryan Woods,1qf4LTrblgyq5gKli14LqM,spotify:track:1qf4LTrblgyq5gKli14LqM,3.22,57,0.611,0.632,11,-7.25,0.0428,0.0455,7.47e-05,0.339,0.619,95.076
539,sun keeps on shining,almost monday,5OAEQKfQzIB3X4K7TtviZf,spotify:track:5OAEQKfQzIB3X4K7TtviZf,2.79,66,0.626,0.765,4,-6.167,0.0559,0.145,0.0,0.465,0.777,87.529
540,Paradise,Bazzi,0Rx0DJI556Ix5gBny6EWmn,spotify:track:0Rx0DJI556Ix5gBny6EWmn,2.82,75,0.844,0.644,11,-6.273,0.0479,0.0828,0.0,0.113,0.591,122.061
541,FEEL LIKE,Josh Fudge,3OEWE9trIOubK63fNhjKk1,spotify:track:3OEWE9trIOubK63fNhjKk1,3.14,42,0.592,0.733,5,-7.09,0.0544,0.109,0.201,0.591,0.695,104.977
542,Goodie Bag,Still Woozy,4vHNeBWDQpVCmGbaccrRzi,spotify:track:4vHNeBWDQpVCmGbaccrRzi,2.44,77,0.739,0.522,7,-12.304,0.151,0.821,0.00124,0.233,0.619,138.263
543,Cheesin',Cautious Clay,0A3XWuyL1B7kqPHyDXHGkN,spotify:track:0A3XWuyL1B7kqPHyDXHGkN,2.3,57,0.817,0.623,9,-5.9,0.043,0.202,0.0,0.113,0.967,120.111
544,Tieduprightnow,Parcels,66tkDkPsznE5zIHNt4QkXB,spotify:track:66tkDkPsznE5zIHNt4QkXB,4.17,71,0.863,0.533,5,-7.986,0.0484,0.291,0.00126,0.0794,0.738,102.025
545,Make You Mine,PUBLIC,5iFwAOB2TFkPJk8sMlxP8g,spotify:track:5iFwAOB2TFkPJk8sMlxP8g,3.88,78,0.606,0.799,9,-4.452,0.0261,0.0128,0.0,0.15,0.638,103.014
546,strawberry chainsaw,JAWNY,1hf0PdHw0lnVxq5lfzwjSl,spotify:track:1hf0PdHw0lnVxq5lfzwjSl,2.6,66,0.615,0.879,5,-3.977,0.0451,0.234,2.35e-05,0.422,0.627,100.028
547,Futon,Ūla,0F57gwy0G6aqnaMAH1ELSV,spotify:track:0F57gwy0G6aqnaMAH1ELSV,2.61,63,0.852,0.61,2,-5.856,0.049,0.734,5.97e-06,0.111,0.713,117.99
548,"Dance, Baby!",boy pablo,5EV4bGHxVN0kHpcAFvgnTt,spotify:track:5EV4bGHxVN0kHpcAFvgnTt,3.3,69,0.602,0.601,9,-8.521,0.0411,0.037,0.0046,0.312,0.856,122.017
549,Loverboy,A-Wall,3CboywxfJIgvHqi2FF4exb,spotify:track:3CboywxfJIgvHqi2FF4exb,3.74,72,0.604,0.466,0,-10.093,0.0315,0.649,0.0334,0.093,0.499,120.045
550,Tripping Over Air,Aidan Bissett,7mzPAftljnsFmU6131Pqcd,spotify:track:7mzPAftljnsFmU6131Pqcd,3.04,72,0.622,0.799,11,-4.811,0.0342,0.00185,1.08e-06,0.269,0.6,116.985
551,SMILE,Arden Jones,6eshn81GQPqBfv7TEOyoTI,spotify:track:6eshn81GQPqBfv7TEOyoTI,2.68,60,0.649,0.562,9,-7.132,0.141,0.474,0.0,0.122,0.702,168.067
552,Buttercup,Hippo Campus,7GUPYx7ywjcqBIUXssYjaW,spotify:track:7GUPYx7ywjcqBIUXssYjaW,3.78,54,0.622,0.758,9,-4.411,0.0701,0.196,5.69e-06,0.126,0.217,108.896
553,dancing in the kitchen,Zachary Knowles,7yw1S0euAJViNQ6cEUXuEh,spotify:track:7yw1S0euAJViNQ6cEUXuEh,2.96,48,0.819,0.652,2,-8.466,0.0515,0.124,0.000752,0.527,0.967,126.01
554,8TEEN,Khalid,5bgwqaRSS3M8WHWruHgSL5,spotify:track:5bgwqaRSS3M8WHWruHgSL5,3.81,78,0.83,0.585,1,-5.802,0.0366,0.225,0.00209,0.0576,0.642,105.03
555,People Watching,Conan Gray,4JeOesjcWWlprTAvucDSJX,spotify:track:4JeOesjcWWlprTAvucDSJX,2.64,74,0.53,0.593,5,-7.286,0.0545,0.385,0.0,0.314,0.538,125.723
556,Out of My League,Fitz and The Tantrums,0i5spxZKedPA2TgGuvJ3AL,spotify:track:0i5spxZKedPA2TgGuvJ3AL,3.49,60,0.545,0.968,9,-3.553,0.0853,0.0387,0.00325,0.331,0.527,169.965
557,Backyard Boy,Claire Rosinkranz,04F42oEuKrRComYJfJuyVR,spotify:track:04F42oEuKrRComYJfJuyVR,2.15,71,0.817,0.635,5,-7.246,0.163,0.323,0.0,0.0738,0.454,138.015
558,Loving Is Easy,Rex Orange County,7ASFZh1D0DPZro7UXUKGmd,spotify:track:7ASFZh1D0DPZro7UXUKGmd,2.6,62,0.756,0.609,3,-7.927,0.0544,0.217,0.00482,0.0959,0.537,117.024
559,summer&cigarettes,sammy rash,5PmtPTXrLqgqQfqngsUqZp,spotify:track:5PmtPTXrLqgqQfqngsUqZp,1.91,64,0.834,0.402,5,-10.277,0.072,0.76,0.0,0.279,0.684,122.008
560,Head In The Clouds,BabyJake,1fAE0TQ3xblvOgnmM7yL1s,spotify:track:1fAE0TQ3xblvOgnmM7yL1s,2.46,63,0.777,0.582,7,-6.435,0.0357,0.134,0.000752,0.336,0.925,138.98
561,Can I Call You Tonight?,Dayglow,61OJxhoY3Ix50rYVKo8zRK,spotify:track:61OJxhoY3Ix50rYVKo8zRK,4.65,67,0.641,0.842,9,-7.27,0.0292,0.134,0.911,0.419,0.499,129.978
562,Like 1999,Valley,25gacl0dFF9HTclx7Ug7xC,spotify:track:25gacl0dFF9HTclx7Ug7xC,2.41,70,0.733,0.382,7,-7.955,0.0459,0.132,0.0,0.162,0.517,98.027
563,Television / So Far So Good,Rex Orange County,27rZYxE4l21wTaovX4WTnI,spotify:track:27rZYxE4l21wTaovX4WTnI,4.38,65,0.403,0.505,5,-7.75,0.0463,0.592,0.0,0.121,0.32,164.902
564,Let Me Down,Oliver Tree,0jk6J6B9ivegJc7dTg10Mp,spotify:track:0jk6J6B9ivegJc7dTg10Mp,1.85,64,0.457,0.648,7,-5.762,0.0552,0.0114,1.69e-05,0.212,0.736,160.021
565,Kilby Girl,The Backseat Lovers,1170VohRSx6GwE6QDCHPPH,spotify:track:1170VohRSx6GwE6QDCHPPH,4.7,78,0.329,0.444,1,-9.973,0.0417,0.0578,0.0352,0.113,0.225,162.279
566,Glitter,BENEE,23TPP1eeElFfvYVznskwCY,spotify:track:23TPP1eeElFfvYVznskwCY,3.0,67,0.801,0.589,7,-5.157,0.0485,0.0863,0.0,0.162,0.58,116.934
567,this is what falling in love feels like,JVKE,2PWTZV5znjLtZC5T1EVJvL,spotify:track:2PWTZV5znjLtZC5T1EVJvL,2.01,69,0.422,0.44,11,-5.53,0.0544,0.617,0.0,0.0837,0.332,128.934
568,16,Baby Keem,1Is8hGpkGMiePASAxBluxM,spotify:track:1Is8hGpkGMiePASAxBluxM,2.6,79,0.701,0.782,1,-4.987,0.138,0.0918,2.31e-06,0.124,0.57,94.03
569,Ophelia,The Lumineers,5NORWMFC27ywGSZxi8uquP,spotify:track:5NORWMFC27ywGSZxi8uquP,2.67,79,0.664,0.573,5,-6.519,0.0277,0.613,0.000363,0.0857,0.566,76.023
570,Heat Waves,Glass Animals,02MWAaffLxlfxAUY7c5dvx,spotify:track:02MWAaffLxlfxAUY7c5dvx,3.98,89,0.761,0.525,11,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
571,Stay,Cheat Codes,7wGoRwE6MZnm9flIMKWPul,spotify:track:7wGoRwE6MZnm9flIMKWPul,3.23,60,0.63,0.784,2,-5.175,0.042,0.0385,0.0,0.231,0.451,92.001
572,Stargazing,The Neighbourhood,0VF7YLIxSQKyNiFL3X6MmN,spotify:track:0VF7YLIxSQKyNiFL3X6MmN,3.62,76,0.512,0.483,0,-7.798,0.0298,0.00304,0.0011,0.12,0.367,160.009
573,Electric Love,BØRNS,2GiJYvgVaD2HtM8GqD9EgQ,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,3.64,83,0.611,0.797,6,-7.627,0.0533,0.00543,0.00137,0.26,0.518,120.041
574,Talk Too Much,COIN,4djIFfof5TpbSGRZUpsTXq,spotify:track:4djIFfof5TpbSGRZUpsTXq,3.12,72,0.598,0.888,4,-5.119,0.0807,0.00947,0.0,0.347,0.482,103.966
575,Two Moons,BoyWithUke,5GxUKIEkMXXZo1Tif0IzfC,spotify:track:5GxUKIEkMXXZo1Tif0IzfC,3.75,75,0.841,0.502,6,-9.068,0.211,0.52,0.000187,0.103,0.863,109.965
576,Pink + White,Frank Ocean,3xKsf9qdS1CyvXSMEid6g8,spotify:track:3xKsf9qdS1CyvXSMEid6g8,3.08,85,0.545,0.545,9,-7.362,0.107,0.667,5.48e-05,0.417,0.549,159.94
577,Cocoa Butter Kisses,Chance the Rapper,0aMHIW1lqrulVCx0LLlr6a,spotify:track:0aMHIW1lqrulVCx0LLlr6a,5.12,70,0.679,0.645,6,-7.777,0.222,0.0518,0.0,0.145,0.203,125.795
578,Icee Pop,Nic D,1zKOagmkCtXuGmCivG8HZE,spotify:track:1zKOagmkCtXuGmCivG8HZE,2.46,68,0.914,0.572,0,-6.606,0.0359,0.12,0.0,0.0709,0.864,134.989
579,Marlboro Nights,Lonely God,755inykyaG4w22GWAsA3MX,spotify:track:755inykyaG4w22GWAsA3MX,1.14,77,0.466,0.823,2,-6.635,0.311,0.00237,0.000321,0.332,0.782,175.797
580,Blue World,Mac Miller,2hwOoMtWPtTSSn6WHV7Vp5,spotify:track:2hwOoMtWPtTSSn6WHV7Vp5,3.49,76,0.742,0.553,8,-8.98,0.419,0.389,0.0,0.0694,0.508,84.931
581,For A Minute,WizTheMc,2zAKwUD7TVTt8qTxa9bnQJ,spotify:track:2zAKwUD7TVTt8qTxa9bnQJ,1.82,65,0.711,0.778,2,-6.346,0.0897,0.0273,1.77e-06,0.103,0.827,160.018
582,I Love You So,The Walters,4SqWKzw0CbA05TGszDgMlc,spotify:track:4SqWKzw0CbA05TGszDgMlc,2.67,89,0.575,0.648,10,-4.891,0.0358,0.583,0.0,0.115,0.466,75.977
583,Feels So Easy,Ber,53m2qiG26iGnHb3ygFFDp2,spotify:track:53m2qiG26iGnHb3ygFFDp2,2.44,43,0.607,0.418,6,-10.189,0.0659,0.747,5.63e-05,0.116,0.367,110.158
584,Winning Streak,Shaboozey,5PsBdwMY4gOMHouL4hvNG6,spotify:track:5PsBdwMY4gOMHouL4hvNG6,3.31,0,0.715,0.548,2,-6.823,0.0557,0.0687,0.0103,0.25,0.343,118.538
585,do re mi,blackbear,6CUBgX8bXC5YQCkdgRHqyg,spotify:track:6CUBgX8bXC5YQCkdgRHqyg,3.53,0,0.745,0.595,8,-6.35,0.0486,0.00483,1.13e-05,0.125,0.169,110.966
586,Cigarettes & Cush (feat. Kehlani & Lily Allen),Stormzy,7MhomISA7KRK6U7KzeV06v,spotify:track:7MhomISA7KRK6U7KzeV06v,5.83,56,0.64,0.64,8,-6.105,0.138,0.469,0.0,0.265,0.761,135.953
587,Moves,Big Sean,0Fv5N0cHBsl4bzCbollCAS,spotify:track:0Fv5N0cHBsl4bzCbollCAS,2.38,61,0.812,0.522,2,-5.287,0.257,0.0433,0.0,0.154,0.38,75.524
588,Location (feat. Lil Wayne & Kehlani) - Remix,Khalid,3rtwdAFtZQiFu1WT0dUVjG,spotify:track:3rtwdAFtZQiFu1WT0dUVjG,4.65,48,0.684,0.467,1,-11.92,0.526,0.348,1.04e-06,0.127,0.443,79.991
589,Play This Game,L!Z,4z5gqiDRjv1hwuFU3j9ga3,spotify:track:4z5gqiDRjv1hwuFU3j9ga3,3.06,0,0.662,0.716,11,-7.302,0.0287,0.00112,0.000582,0.0987,0.333,97.975
590,Monolith (Overture),Sinjin Hawke,5wvX3aoDuGPYNv7ombAxv6,spotify:track:5wvX3aoDuGPYNv7ombAxv6,3.73,17,0.51,0.69,2,-8.823,0.0683,0.19,0.00211,0.0344,0.101,148.015
591,Childish,aiwake,0GVOIQYC0yNb7S6BatGiL4,spotify:track:0GVOIQYC0yNb7S6BatGiL4,3.0,31,0.623,0.349,8,-8.658,0.0388,0.224,0.00453,0.166,0.182,87.994
592,Simple Instructions,SNEEK,4D3s6y5OfHthQqMWJqB2NA,spotify:track:4D3s6y5OfHthQqMWJqB2NA,4.71,20,0.703,0.62,6,-3.689,0.0754,0.0204,0.25,0.114,0.307,136.035
593,Puzzle,Sanguino,0pmdoFmU42CtMu7jfifnSa,spotify:track:0pmdoFmU42CtMu7jfifnSa,4.0,0,0.482,0.426,1,-7.532,0.318,0.34,0.0,0.113,0.501,87.338
594,Working,Kate K-S,7mLlGTPpRAck0reev6SiNh,spotify:track:7mLlGTPpRAck0reev6SiNh,3.39,13,0.569,0.377,0,-11.323,0.0975,0.701,0.0478,0.0816,0.143,94.924
595,WISH YOU WELL,Amir Obe,5TidpShGz6Jxsbx8fzKDlC,spotify:track:5TidpShGz6Jxsbx8fzKDlC,3.21,54,0.851,0.359,0,-8.335,0.0832,0.0207,0.0,0.105,0.159,137.034
596,Escalade,lil aaron,53o7TCHCgSfHRcwcJG3L6f,spotify:track:53o7TCHCgSfHRcwcJG3L6f,2.98,2,0.648,0.72,4,-6.843,0.0526,0.0173,0.0,0.118,0.421,120.005
597,3 Below,SAINt JHN,4hAbwTcgi9kY1qLNwRM8Wi,spotify:track:4hAbwTcgi9kY1qLNwRM8Wi,3.19,0,0.883,0.785,4,-4.03,0.0323,0.0658,0.0373,0.274,0.609,123.974
598,Samantha,Dave,4YLzVD32aMH4qgSsSPtNbl,spotify:track:4YLzVD32aMH4qgSsSPtNbl,3.68,62,0.788,0.665,6,-9.184,0.31,0.461,1.84e-05,0.103,0.314,139.918
599,T-Shirt,Migos,7KOlJ92bu51cltsD9KU5I7,spotify:track:7KOlJ92bu51cltsD9KU5I7,4.04,9,0.865,0.687,10,-3.744,0.217,0.242,0.0,0.158,0.486,139.023
600,Cnn,Tigo B,1mJMNjkAmMpYgYfNO3b8ER,spotify:track:1mJMNjkAmMpYgYfNO3b8ER,4.48,17,0.789,0.618,5,-7.32,0.0706,0.00101,1.27e-05,0.096,0.821,149.981
601,NATURALLY,Amir Obe,62LFFIgexF6K6FgT7F3iGO,spotify:track:62LFFIgexF6K6FgT7F3iGO,3.31,48,0.907,0.371,11,-9.932,0.162,0.00847,0.00351,0.0918,0.287,139.957
602,High,Azizi Gibson,3Eb9kEt1sHPrjRXMOgvNPh,spotify:track:3Eb9kEt1sHPrjRXMOgvNPh,3.55,0,0.753,0.216,7,-14.014,0.469,0.634,0.000454,0.219,0.102,179.863
603,Doppelgänger,Ro Ransom,5mek9gCB3W8out0ILDisMj,spotify:track:5mek9gCB3W8out0ILDisMj,5.09,0,0.49,0.719,4,-8.285,0.25,0.0562,1.54e-05,0.336,0.168,94.903
604,Altitude (Extended),Jae Fly,4vAuIQuNEpSMQR5GtKd5GP,spotify:track:4vAuIQuNEpSMQR5GtKd5GP,5.24,25,0.904,0.432,11,-12.137,0.322,0.0121,1.02e-06,0.14,0.652,134.995
605,Lip Service 6,FXXXXY,5WG909hIpVn8GQIoxsB5BA,spotify:track:5WG909hIpVn8GQIoxsB5BA,3.59,0,0.796,0.546,7,-6.761,0.224,0.608,0.000291,0.138,0.371,145.032
606,Now Or Never,Halsey,1mDGDb2fUmUMdqV3tb8VKQ,spotify:track:1mDGDb2fUmUMdqV3tb8VKQ,3.58,0,0.67,0.585,6,-4.861,0.0354,0.107,1.11e-06,0.131,0.447,110.03
607,Finders Keepers,Mabel,06BD7TeUR6mYbF6cWyzvZt,spotify:track:06BD7TeUR6mYbF6cWyzvZt,4.52,54,0.845,0.575,4,-6.525,0.0898,0.0519,4.66e-06,0.0881,0.638,108.036
608,Bambi,Jidenna,5KWV7S3osWbeOMPHCeWVyK,spotify:track:5KWV7S3osWbeOMPHCeWVyK,4.17,53,0.748,0.623,5,-5.08,0.0285,0.109,0.0,0.15,0.21,105.045
609,Combination,WDNG Crshrs,33gLJdN5yD4U5SgunuQOzT,spotify:track:33gLJdN5yD4U5SgunuQOzT,3.82,48,0.702,0.406,11,-13.493,0.452,0.189,0.0,0.172,0.74,148.164
610,Endless Voyage,Groundislava,0olvvbCkVNJh2wY4LCfxoI,spotify:track:0olvvbCkVNJh2wY4LCfxoI,2.99,0,0.608,0.34,1,-13.371,0.0371,0.738,0.853,0.0998,0.132,95.004
611,Dive,Dave B.,1w7HbFpCSF2jZPs4oP50g0,spotify:track:1w7HbFpCSF2jZPs4oP50g0,2.73,0,0.872,0.574,6,-7.582,0.0868,0.521,0.0,0.376,0.913,127.002
612,Pay Attention,bbno$,1tXHRPqbUvkoJ5Vai6qtvx,spotify:track:1tXHRPqbUvkoJ5Vai6qtvx,2.78,27,0.898,0.395,4,-7.0,0.344,0.284,0.000132,0.108,0.331,137.987
613,Vices,Jalen Santoy,2yOaX9Owp3hIQcS0vqakGw,spotify:track:2yOaX9Owp3hIQcS0vqakGw,2.4,20,0.602,0.49,2,-8.931,0.113,0.0171,0.00188,0.144,0.0529,105.298
614,Scented Candles,WDNG Crshrs,6EqubF3keWnwwD2jQ6r5gL,spotify:track:6EqubF3keWnwwD2jQ6r5gL,2.79,46,0.713,0.557,7,-10.874,0.452,0.36,0.0,0.257,0.694,129.403
615,Peso,Reo Cragun,28pg46FqtrZEdAj4LUIxKW,spotify:track:28pg46FqtrZEdAj4LUIxKW,3.22,0,0.706,0.634,9,-6.555,0.0528,0.0437,0.0,0.099,0.507,159.904
616,Spent All My Money...,MOD SUN,3DvpQiLpMFwCq50Eb2o1nP,spotify:track:3DvpQiLpMFwCq50Eb2o1nP,3.72,0,0.688,0.693,8,-8.043,0.0586,0.00633,0.0,0.485,0.22,123.904
617,To the Light,A.CHAL,6sqPFPIGkwB5vuxQiU61uQ,spotify:track:6sqPFPIGkwB5vuxQiU61uQ,3.64,34,0.722,0.623,0,-8.28,0.0334,0.0216,0.00155,0.101,0.15,124.989
618,Addison Lee (Peng Ting Called Maddison),Not3s,61AaiTZFfwruCncZ7m7CIg,spotify:track:61AaiTZFfwruCncZ7m7CIg,2.99,40,0.552,0.623,9,-6.256,0.446,0.716,0.0,0.0892,0.477,133.967
619,Swang,Rae Sremmurd,6mapJIPnQ23RTAevUoE0DL,spotify:track:6mapJIPnQ23RTAevUoE0DL,3.47,77,0.681,0.314,8,-9.319,0.0581,0.2,9.82e-06,0.1,0.166,139.992
620,Pull Up,Swift,5unrEQAcX0FWaXtIXLTklI,spotify:track:5unrEQAcX0FWaXtIXLTklI,3.52,34,0.668,0.853,2,-3.482,0.163,0.0159,0.0,0.335,0.374,110.951
621,Hold You Close,Eli Sostre,190IJsdx5uOF47XcugFxbw,spotify:track:190IJsdx5uOF47XcugFxbw,3.21,26,0.811,0.601,2,-5.598,0.0349,0.162,2.12e-06,0.0965,0.35,121.039
622,Fuck My Enemies,Allan Kingdom,0DLcjcjvUywWkPYseSdg7J,spotify:track:0DLcjcjvUywWkPYseSdg7J,3.62,42,0.704,0.644,0,-5.543,0.102,0.0226,1.04e-06,0.122,0.273,160.058
623,Mediocre,Just John,1LmKgKQHTkmBO9qoMpT9v4,spotify:track:1LmKgKQHTkmBO9qoMpT9v4,5.35,0,0.866,0.503,2,-11.15,0.125,0.23,1.03e-06,0.0911,0.445,114.045
624,Figure It out (feat. SiR),Tre Capital,6y2zKjrftb0F3ftTyHt17L,spotify:track:6y2zKjrftb0F3ftTyHt17L,5.24,0,0.674,0.408,1,-8.463,0.254,0.0764,1.81e-05,0.069,0.186,107.643
625,Galileo,Derek Pope,0CsNG3IO8C0qySCdZOTGyP,spotify:track:0CsNG3IO8C0qySCdZOTGyP,4.95,40,0.669,0.227,5,-13.46,0.037,0.565,0.000243,0.111,0.168,138.986
626,South Side Suicide (feat. Pouya),$uicideboy$,0LX4f8NnYnGxuryfP1MtJf,spotify:track:0LX4f8NnYnGxuryfP1MtJf,2.82,0,0.796,0.549,8,-6.285,0.0672,0.00572,0.335,0.0719,0.0479,109.998
627,Paris,$uicideboy$,4kicAOmyaRrrnqOwIUKdmV,spotify:track:4kicAOmyaRrrnqOwIUKdmV,1.85,0,0.85,0.649,7,-6.188,0.0827,0.074,0.00519,0.0976,0.199,106.075
628,Tunnel Vision,Kodak Black,4Q3N4Ct4zCuIHuZ65E3BD4,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,4.47,74,0.497,0.489,11,-7.724,0.294,0.0576,9.91e-05,0.122,0.231,171.853
629,goosebumps,Travis Scott,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,4.06,85,0.841,0.728,7,-3.37,0.0484,0.0847,0.0,0.149,0.43,130.049
630,Stone Cold,Thomson & Ismael,5ew0JufLoaAOcH9iyuDZN1,spotify:track:5ew0JufLoaAOcH9iyuDZN1,3.66,10,0.533,0.705,4,-4.055,0.0861,0.0206,0.0,0.204,0.301,142.3
631,Real Feels,RITUAL,0V8jmhCbvFyyoeralMQGyq,spotify:track:0V8jmhCbvFyyoeralMQGyq,3.64,0,0.7,0.633,4,-7.178,0.159,0.519,0.0,0.0598,0.578,99.987
632,Skateboard P (feat. Big Sean),MadeinTYO,07pJdL0L9XDGW0HBj0rIS2,spotify:track:07pJdL0L9XDGW0HBj0rIS2,4.04,0,0.831,0.47,1,-7.48,0.425,0.0371,0.0,0.144,0.339,75.474
633,PRBLMS,6LACK,3KH1kmD5mYQxyeHLoebQTF,spotify:track:3KH1kmD5mYQxyeHLoebQTF,4.11,0,0.488,0.589,9,-4.683,0.138,0.0327,1.85e-06,0.18,0.127,101.984
634,blkswn,Smino,17nOkJ0gQqZeQ0HWKmuFPX,spotify:track:17nOkJ0gQqZeQ0HWKmuFPX,2.88,0,0.618,0.384,1,-9.132,0.329,0.309,0.0,0.0837,0.505,106.69
635,Neighbors,J. Cole,2EbQzx4SPYv6Aup9mhP9U0,spotify:track:2EbQzx4SPYv6Aup9mhP9U0,3.61,0,0.897,0.284,6,-12.983,0.346,0.34,0.000503,0.107,0.434,138.978
636,Dead Presidents,Imaj,7EYRjK8roMvyd3mQgOWs4h,spotify:track:7EYRjK8roMvyd3mQgOWs4h,3.51,0,0.779,0.387,0,-8.896,0.07,0.126,0.0102,0.12,0.223,155.031
637,XO TOUR Llif3,Lil Uzi Vert,2eMwDehkIC1j68U6FA3Eiq,spotify:track:2eMwDehkIC1j68U6FA3Eiq,3.05,1,0.732,0.75,11,-6.366,0.231,0.00264,0.0,0.109,0.401,155.096
638,Classic Man (feat. Roman GianArthur),Jidenna,3G7XYAwtxtoGK7fAm4IlD9,spotify:track:3G7XYAwtxtoGK7fAm4IlD9,3.77,60,0.79,0.585,8,-6.058,0.0348,0.185,0.0,0.292,0.585,94.072
639,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,7xVLFuuYdAvcTfcP3IG3dS,spotify:track:7xVLFuuYdAvcTfcP3IG3dS,4.73,70,0.841,0.733,1,-5.077,0.142,0.0246,0.0,0.174,0.284,130.009
640,Mask Off,Future,3rOSwuTsUlJp0Pu0MkN8r8,spotify:track:3rOSwuTsUlJp0Pu0MkN8r8,3.41,51,0.833,0.434,2,-8.795,0.431,0.0102,0.0219,0.165,0.281,150.062
641,bodyache,Purity Ring,2DopRU3QWz4CWymUUrKvO4,spotify:track:2DopRU3QWz4CWymUUrKvO4,2.89,0,0.646,0.657,0,-5.3,0.0628,0.145,5.7e-05,0.459,0.413,139.99
642,26th Floor,Bryce Oliver,137t0cZE4zt4IXcI7K6Bnj,spotify:track:137t0cZE4zt4IXcI7K6Bnj,3.25,0,0.671,0.392,1,-10.439,0.121,0.337,0.00165,0.0888,0.0757,92.019
643,I'm Michael Jackson,Supa Dupa Humble,47Dfz9jLFgjFXLDbguIACi,spotify:track:47Dfz9jLFgjFXLDbguIACi,3.46,0,0.863,0.528,10,-10.318,0.108,0.189,6.27e-06,0.175,0.741,133.025
644,Paris,LE SINNER,6RaY0TSZpzHIRBZZGZNfJo,spotify:track:6RaY0TSZpzHIRBZZGZNfJo,3.75,0,0.797,0.494,7,-9.428,0.0465,0.0429,0.0,0.106,0.237,119.972
645,Shell,Valee,7t2zvqLkDgzru7PL19nlOq,spotify:track:7t2zvqLkDgzru7PL19nlOq,2.76,15,0.822,0.661,7,-5.034,0.338,0.23,0.0,0.11,0.39,139.041
646,Disrespectful,GASHI,0dvu4Irbq0SM5BWny30rRR,spotify:track:0dvu4Irbq0SM5BWny30rRR,3.38,0,0.71,0.547,1,-8.215,0.0691,0.022,6.04e-05,0.12,0.142,152.003
647,Maria I'm Not So Drunk - Remastered,Triller,5OYTGhwHH456WY5SDESy8T,spotify:track:5OYTGhwHH456WY5SDESy8T,5.72,0,0.661,0.634,4,-6.391,0.109,0.341,0.0,0.12,0.164,108.099
648,Our Glass (feat. SaBang),Spence Lee,3ie5B9r9vKnhQz8bgPNvuc,spotify:track:3ie5B9r9vKnhQz8bgPNvuc,4.09,0,0.81,0.578,0,-8.318,0.049,0.0221,0.0,0.0728,0.335,120.089
649,Or Nah (feat. Paul Ashiru & Christine Yurie),Someone Someone,6fJU3BEpkPpd5rBVHDJXj2,spotify:track:6fJU3BEpkPpd5rBVHDJXj2,3.08,0,0.836,0.313,9,-11.781,0.14,0.273,1.77e-05,0.0992,0.196,95.028
650,chateau,blackbear,7DkZ9addDcaSKOK7UUTURV,spotify:track:7DkZ9addDcaSKOK7UUTURV,3.55,0,0.667,0.646,11,-5.763,0.0431,0.0455,0.0,0.367,0.498,97.979
651,i miss the old u,blackbear,2gcXmU5DXukm8pdVbM2gEt,spotify:track:2gcXmU5DXukm8pdVbM2gEt,3.52,0,0.72,0.805,7,-5.264,0.325,0.293,0.0,0.528,0.361,133.066
652,make daddy proud,blackbear,5OZWMzv3qSpxhyodm3IPou,spotify:track:5OZWMzv3qSpxhyodm3IPou,3.47,0,0.826,0.499,4,-7.225,0.0476,0.135,0.0,0.0672,0.769,102.057
